Hash,Filepath,MimeType,Bsize,Size,Processed,Error,Match,Confidence
9c7e3ccdf2878536a36f3bf7369e67e63f183341af298001b73ced9f681412d1,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_images\IMG_20230313_184354.png,image/png,611669,597.33 KB,True,False,"[""SF903 Image CV2 detection""]",High
441c8a6777eb16532f3cd970b2c37d904c947946d62b87d167fd40acfe17efa2,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_images\cui_cov_draw_over.bmp,image/x-ms-bmp,1744558,1.66 MB,True,False,"[""CUI Coverpage CV2 detection""]",High
b4bf4fa18cc180a31706acc59daf8ed73ba78dcc2411ecc9fda150aa6da7ae98,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\557.doc,application/msword,90112,88.0 KB,True,False,[],None
b4bf4fa18cc180a31706acc59daf8ed73ba78dcc2411ecc9fda150aa6da7ae98,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\557.doc,application/msword,90112,88.0 KB,True,False,[],None
b4bf4fa18cc180a31706acc59daf8ed73ba78dcc2411ecc9fda150aa6da7ae98,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\557.doc,application/msword,90112,88.0 KB,True,False,[],None
ddb0c743076085a47d7f4089b1c9f7d9f3d8c31bd87b80303c351873687f7aa5,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\558.doc,application/msword,90112,88.0 KB,True,False,[],None
ddb0c743076085a47d7f4089b1c9f7d9f3d8c31bd87b80303c351873687f7aa5,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\558.doc,application/msword,90112,88.0 KB,True,False,[],None
ddb0c743076085a47d7f4089b1c9f7d9f3d8c31bd87b80303c351873687f7aa5,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\558.doc,application/msword,90112,88.0 KB,True,False,[],None
730b535ead16f6491f848d4d15075fc246f908b75ad724977276cfbd9cd5b1fc,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\559.doc,application/msword,90112,88.0 KB,True,False,[],None
730b535ead16f6491f848d4d15075fc246f908b75ad724977276cfbd9cd5b1fc,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\559.doc,application/msword,90112,88.0 KB,True,False,[],None
730b535ead16f6491f848d4d15075fc246f908b75ad724977276cfbd9cd5b1fc,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\559.doc,application/msword,90112,88.0 KB,True,False,[],None
26f2edc6526602fb7d8a2549cc3bf195d4a922e8614918fc20aebaf90ee394e1,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_images\SF901-18a.pdf,application/pdf,590675,576.83 KB,True,False,"[""CUI (first 100 chars)"", ""CUI Coverpage CV2 detection"", ""CUI""]",High
72b2359d55f0d430295043711f258c9583ccf3d9db8b257715c9d8ba386b89a5,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_images\IMG_20230313_184413.png,image/png,9355841,8.92 MB,True,False,"[""SF903 Image CV2 detection"", ""SF902 Image CV2 detection""]",High
ccd2e101e28d700cfc30fb04db16a6bda8041faeb13da4ff2a920ac93a05484d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\560.doc,application/msword,90112,88.0 KB,True,False,[],None
ccd2e101e28d700cfc30fb04db16a6bda8041faeb13da4ff2a920ac93a05484d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\560.doc,application/msword,90112,88.0 KB,True,False,[],None
ccd2e101e28d700cfc30fb04db16a6bda8041faeb13da4ff2a920ac93a05484d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\560.doc,application/msword,90112,88.0 KB,True,False,[],None
a9d566a4c1af02e4cc15ea75a94b4b16e523799e7db2e2d1690da7d50915ccf3,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\561.doc,application/msword,90112,88.0 KB,True,False,[],None
a9d566a4c1af02e4cc15ea75a94b4b16e523799e7db2e2d1690da7d50915ccf3,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\561.doc,application/msword,90112,88.0 KB,True,False,[],None
a9d566a4c1af02e4cc15ea75a94b4b16e523799e7db2e2d1690da7d50915ccf3,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\561.doc,application/msword,90112,88.0 KB,True,False,[],None
fb2e635e4f5bd6aea9b0b77b7915ba6454c13e8be14f13dd852417d33a0b53a6,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\155.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53955,52.69 KB,True,False,[],None
fb2e635e4f5bd6aea9b0b77b7915ba6454c13e8be14f13dd852417d33a0b53a6,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\155.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53955,52.69 KB,True,False,[],None
fb2e635e4f5bd6aea9b0b77b7915ba6454c13e8be14f13dd852417d33a0b53a6,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\155.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53955,52.69 KB,True,False,[],None
7c441c8239c0629a6208213acf17af33fc168e99bf2d1d12737b0bc561a8adc0,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\156.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53955,52.69 KB,True,False,[],None
7c441c8239c0629a6208213acf17af33fc168e99bf2d1d12737b0bc561a8adc0,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\156.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53955,52.69 KB,True,False,[],None
7c441c8239c0629a6208213acf17af33fc168e99bf2d1d12737b0bc561a8adc0,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\156.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53955,52.69 KB,True,False,[],None
f8d3afb7cbd4f79065065a522650f7fa8f335f659432591c832ac943b261f91f,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\157.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53954,52.69 KB,True,False,[],None
f8d3afb7cbd4f79065065a522650f7fa8f335f659432591c832ac943b261f91f,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\157.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53954,52.69 KB,True,False,[],None
f8d3afb7cbd4f79065065a522650f7fa8f335f659432591c832ac943b261f91f,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\157.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53954,52.69 KB,True,False,[],None
486bf1ccaf6eb58f4107b609958947b422c79548e4c47034669c85355d69ff6f,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\158.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53957,52.69 KB,True,False,[],None
486bf1ccaf6eb58f4107b609958947b422c79548e4c47034669c85355d69ff6f,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\158.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53957,52.69 KB,True,False,[],None
486bf1ccaf6eb58f4107b609958947b422c79548e4c47034669c85355d69ff6f,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\158.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53957,52.69 KB,True,False,[],None
ed314bf4e7d90aa88668eac8f272fdab752d6ab5272983db432025b89ef9f434,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\159.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
ed314bf4e7d90aa88668eac8f272fdab752d6ab5272983db432025b89ef9f434,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\159.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
ed314bf4e7d90aa88668eac8f272fdab752d6ab5272983db432025b89ef9f434,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\159.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
1e9741b0e113feee1111d922a920c14bfbeb6181daf774a8947813a66eb2dc3a,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\562.doc,application/msword,90112,88.0 KB,True,False,[],None
1e9741b0e113feee1111d922a920c14bfbeb6181daf774a8947813a66eb2dc3a,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\562.doc,application/msword,90112,88.0 KB,True,False,[],None
1e9741b0e113feee1111d922a920c14bfbeb6181daf774a8947813a66eb2dc3a,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\562.doc,application/msword,90112,88.0 KB,True,False,[],None
2aa502c66de5110f60484e0caaaddfce1d2a0168718058b88eb6ad87fb3cb34c,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_images\SF902.png,image/png,37550,36.67 KB,True,False,"[""SF902 or SF903 hash match"", ""SF902 Image CV2 detection""]",High
43414633277666bfaa550eee5562e939030a1f1263eef31e21efac9dc65de4c7,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\ppt\2106.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
43414633277666bfaa550eee5562e939030a1f1263eef31e21efac9dc65de4c7,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\2106.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
43414633277666bfaa550eee5562e939030a1f1263eef31e21efac9dc65de4c7,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\2106.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
9083c7b70c8b87d15f26b0ad93d32e104610f6a4fb55eeafb50445d05ce53b5b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\ppt\2107.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
9083c7b70c8b87d15f26b0ad93d32e104610f6a4fb55eeafb50445d05ce53b5b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\2107.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
9083c7b70c8b87d15f26b0ad93d32e104610f6a4fb55eeafb50445d05ce53b5b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\2107.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
97527013d49f0197155beb9f9b2b2608d022abd0295ee386f2a9058a12dff1e8,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\563.doc,application/msword,90112,88.0 KB,True,False,[],None
97527013d49f0197155beb9f9b2b2608d022abd0295ee386f2a9058a12dff1e8,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\563.doc,application/msword,90112,88.0 KB,True,False,[],None
97527013d49f0197155beb9f9b2b2608d022abd0295ee386f2a9058a12dff1e8,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\563.doc,application/msword,90112,88.0 KB,True,False,[],None
da27675bdb3ad53d85549e5edce37074d34caa2920d8823575161ee47737687d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_images\SF903.png,image/png,13827,13.5 KB,True,False,"[""SF903 Image CV2 detection"", ""SF902 or SF903 hash match""]",High
294264d4b87e2638bf8e4a6caaf2518b923b381afd8429d5a8375663806fb72d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\564.doc,application/msword,90112,88.0 KB,True,False,[],None
294264d4b87e2638bf8e4a6caaf2518b923b381afd8429d5a8375663806fb72d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\564.doc,application/msword,90112,88.0 KB,True,False,[],None
294264d4b87e2638bf8e4a6caaf2518b923b381afd8429d5a8375663806fb72d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\564.doc,application/msword,90112,88.0 KB,True,False,[],None
402011b69e81d272b376e3453324367ccb856b808ba725f7c91d41d55f95aea7,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\ppt\2108.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
402011b69e81d272b376e3453324367ccb856b808ba725f7c91d41d55f95aea7,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\2108.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
402011b69e81d272b376e3453324367ccb856b808ba725f7c91d41d55f95aea7,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\2108.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
6857b94d5f6d2bca14e8dfbe879194d001f0825d69f2cf80cc5af78759d27e11,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\ppt\2109.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
6857b94d5f6d2bca14e8dfbe879194d001f0825d69f2cf80cc5af78759d27e11,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\2109.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
6857b94d5f6d2bca14e8dfbe879194d001f0825d69f2cf80cc5af78759d27e11,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\2109.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
a43f85a03e5f8ab9784fe5cc6b8a656dcf80cc5f04580d73a86f3148afea393b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\ppt\2110.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
a43f85a03e5f8ab9784fe5cc6b8a656dcf80cc5f04580d73a86f3148afea393b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\2110.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
a43f85a03e5f8ab9784fe5cc6b8a656dcf80cc5f04580d73a86f3148afea393b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\2110.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
37576307f8aa5105227983a9ee549b5718f801fa80d10e6dab7429925ad7644c,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\565.doc,application/msword,90112,88.0 KB,True,False,[],None
37576307f8aa5105227983a9ee549b5718f801fa80d10e6dab7429925ad7644c,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\565.doc,application/msword,90112,88.0 KB,True,False,[],None
37576307f8aa5105227983a9ee549b5718f801fa80d10e6dab7429925ad7644c,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\565.doc,application/msword,90112,88.0 KB,True,False,[],None
20b943c8c9ac171044a55fcd5a544a30487cca1c5b520de0effe4ecf732b1551,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\566.doc,application/msword,90112,88.0 KB,True,False,[],None
20b943c8c9ac171044a55fcd5a544a30487cca1c5b520de0effe4ecf732b1551,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\566.doc,application/msword,90112,88.0 KB,True,False,[],None
20b943c8c9ac171044a55fcd5a544a30487cca1c5b520de0effe4ecf732b1551,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\566.doc,application/msword,90112,88.0 KB,True,False,[],None
fbc40471373482735146c2ff7d8dd8cad1ecc820e7f2e66a22d9bf3a3bc90a48,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\16.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
fbc40471373482735146c2ff7d8dd8cad1ecc820e7f2e66a22d9bf3a3bc90a48,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\16.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
fbc40471373482735146c2ff7d8dd8cad1ecc820e7f2e66a22d9bf3a3bc90a48,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\16.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
00b8bfafe894d1cb9aeaa6386031dbedba186afe9ba16024a0f7a7801f636073,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\160.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53957,52.69 KB,True,False,[],None
00b8bfafe894d1cb9aeaa6386031dbedba186afe9ba16024a0f7a7801f636073,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\160.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53957,52.69 KB,True,False,[],None
00b8bfafe894d1cb9aeaa6386031dbedba186afe9ba16024a0f7a7801f636073,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\160.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53957,52.69 KB,True,False,[],None
938e8beb120af97593041a85b69db40383cfab0a945063837e0c5768611d2a80,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\162.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53958,52.69 KB,True,False,[],None
938e8beb120af97593041a85b69db40383cfab0a945063837e0c5768611d2a80,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\162.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53958,52.69 KB,True,False,[],None
938e8beb120af97593041a85b69db40383cfab0a945063837e0c5768611d2a80,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\162.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53958,52.69 KB,True,False,[],None
03880afd8ff3fabc0de3ad5c01f59ecf2e8db7e169659f98422987f675c72788,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\161.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53956,52.69 KB,True,False,[],None
03880afd8ff3fabc0de3ad5c01f59ecf2e8db7e169659f98422987f675c72788,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\161.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53956,52.69 KB,True,False,[],None
03880afd8ff3fabc0de3ad5c01f59ecf2e8db7e169659f98422987f675c72788,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\161.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53956,52.69 KB,True,False,[],None
96ff00662f3db5bc89ad8d13337b7589992efa12ce115d9120e634ed542b8c0e,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\163.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53956,52.69 KB,True,False,[],None
96ff00662f3db5bc89ad8d13337b7589992efa12ce115d9120e634ed542b8c0e,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\163.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53956,52.69 KB,True,False,[],None
96ff00662f3db5bc89ad8d13337b7589992efa12ce115d9120e634ed542b8c0e,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\163.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53956,52.69 KB,True,False,[],None
29b062496156811a66000cdd3f870a8f93b0baf0194cc14320ece9cfb4c8d47b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\567.doc,application/msword,90112,88.0 KB,True,False,[],None
29b062496156811a66000cdd3f870a8f93b0baf0194cc14320ece9cfb4c8d47b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\567.doc,application/msword,90112,88.0 KB,True,False,[],None
29b062496156811a66000cdd3f870a8f93b0baf0194cc14320ece9cfb4c8d47b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\567.doc,application/msword,90112,88.0 KB,True,False,[],None
2060f3784508b410fe881c57816b32b75427c4ed2285eaaee3272a88481f3c76,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\568.doc,application/msword,90112,88.0 KB,True,False,[],None
2060f3784508b410fe881c57816b32b75427c4ed2285eaaee3272a88481f3c76,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\568.doc,application/msword,90112,88.0 KB,True,False,[],None
2060f3784508b410fe881c57816b32b75427c4ed2285eaaee3272a88481f3c76,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\568.doc,application/msword,90112,88.0 KB,True,False,[],None
